Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Device,Keyword,Calculated_CR,CTR,CPC,CPA,CAC,ROI,ROAS,LTV,Conversion_Rate,Lead_Conversion_Rate,Cost_Per_Lead,Day_of_Week,Day_of_Month
Data Analytics Course,153.0,5388.0,219.93,16.0,4.0,0.026143790849673203,1602.0,2024-11-11,Tablet,data analytics course,0.026143790849673203,2.84,1.44,54.98,54.98,628.41,7.28,400.5,2.61,25.0,13.75,Monday,11
Data Analytics Course,120.0,4229.0,244.13,20.0,9.0,0.075,1380.0,2024-12-11,Desktop,data analytics course,0.075,2.84,2.03,27.13,27.13,465.27,5.65,153.33,7.5,45.0,12.21,Wednesday,11
Data Analytics Course,167.0,5140.0,228.32,28.0,9.0,0.05389221556886228,1056.0,2024-11-08,Mobile,data analytics online,0.05389221556886228,3.25,1.37,25.37,25.37,362.51,4.63,117.33,5.39,32.14,8.15,Friday,8
Data Analytics Course,116.0,5001.0,186.67,17.0,5.0,0.04310344827586207,1340.0,2024-07-11,Desktop,analytics for data,0.04310344827586207,2.32,1.61,37.33,37.33,617.84,7.18,268.0,4.31,29.41,10.98,Thursday,11
Data Analytics Course,93.0,3802.0,215.52,22.0,7.0,0.07526881720430108,1513.0,2024-11-23,Mobile,online data analytics,0.07526881720430108,2.45,2.32,30.79,30.79,602.02,7.02,216.14,7.53,31.82,9.8,Saturday,23
Data Analytics Course,159.0,5584.0,249.46,18.0,8.0,0.050314465408805034,1176.0,2024-09-11,Desktop,analytics for data,0.050314465408805034,2.85,1.57,31.18,31.18,371.42,4.71,147.0,5.03,44.44,13.86,Wednesday,11
Data Analytics Course,146.0,5105.0,224.77,12.0,7.0,0.04794520547945205,1440.0,2024-05-11,Mobile,analytics for data,0.04794520547945205,2.86,1.54,32.11,32.11,540.65,6.41,205.71,4.79,58.33,18.73,Saturday,11
Data Analytics Course,136.0,5714.0,190.3,19.0,8.0,0.058823529411764705,1694.0,2024-11-30,Desktop,data analytics training,0.058823529411764705,2.38,1.4,23.79,23.79,790.17,8.9,211.75,5.88,42.11,10.02,Saturday,30
Data Analytics Course,159.0,5025.0,208.68,16.0,4.0,0.025157232704402517,1779.0,2024-11-21,Mobile,online data analytics,0.025157232704402517,3.16,1.31,52.17,52.17,752.5,8.53,444.75,2.52,25.0,13.04,Thursday,21
Data Analytics Course,83.0,3781.0,220.82,11.0,4.0,0.04819277108433735,1866.0,2024-11-15,Mobile,data analytics training,0.04819277108433735,2.2,2.66,55.2,55.2,745.03,8.45,466.5,4.82,36.36,20.07,Friday,15
Data Analytics Course,136.0,3318.0,215.86,20.0,8.0,0.058823529411764705,1712.0,2024-11-21,Tablet,data analytics online,0.058823529411764705,4.1,1.59,26.98,26.98,693.11,7.93,214.0,5.88,40.0,10.79,Thursday,21
Data Analytics Course,136.0,3939.0,213.66,16.0,6.0,0.04411764705882353,1708.0,2024-11-21,Tablet,online data analytics,0.04411764705882353,3.45,1.57,35.61,35.61,699.4,7.99,284.67,4.41,37.5,13.35,Thursday,21
Data Analytics Course,166.0,3546.0,221.99,10.0,3.0,0.018072289156626505,1796.0,2024-12-11,Desktop,learn data analytics,0.018072289156626505,4.68,1.34,74.0,74.0,709.05,8.09,598.67,1.81,30.0,22.2,Wednesday,11
Data Analytics Course,192.0,5845.0,247.56,28.0,3.0,0.015625,1542.0,2024-11-19,Desktop,analytics for data,0.015625,3.28,1.29,82.52,82.52,522.88,6.23,514.0,1.56,10.71,8.84,Tuesday,19
Data Analytics Course,0.0,3580.0,223.48,21.0,0.0,0.0,1555.0,2024-11-27,Tablet,data analytics course,6.0,0.0,0.0,0.0,0.0,595.81,6.96,0.0,,0.0,10.64,Wednesday,27
Data Analytics Course,108.0,4019.0,199.85,25.0,8.0,0.07407407407407407,1657.0,2024-11-02,Tablet,learn data analytics,0.07407407407407407,2.69,1.85,24.98,24.98,729.12,8.29,207.12,7.41,32.0,7.99,Saturday,2
Data Analytics Course,175.0,3345.0,185.48,23.0,9.0,0.05142857142857143,1193.0,2024-11-20,Desktop,data analytics online,0.05142857142857143,5.23,1.06,20.61,20.61,543.2,6.43,132.56,5.14,39.13,8.06,Wednesday,20
Data Analytics Course,80.0,4413.0,245.4,10.0,5.0,0.0625,1650.0,2024-03-11,Mobile,data analytics course,0.0625,1.81,3.07,49.08,49.08,572.37,6.72,330.0,6.25,50.0,24.54,Monday,11
Data Analytics Course,192.0,4969.0,234.27,30.0,5.0,0.026041666666666668,1627.0,2024-11-17,Tablet,data analytics course,0.026041666666666668,3.86,1.22,46.85,46.85,594.5,6.94,325.4,2.6,16.67,7.81,Sunday,17
Data Analytics Course,85.0,5083.0,181.19,13.0,3.0,0.03529411764705882,1048.0,2024-11-11,Mobile,data analytics course,0.03529411764705882,1.67,2.13,60.4,60.4,478.4,5.78,349.33,3.53,23.08,13.94,Monday,11
Data Analytics Course,91.0,4176.0,216.63,20.0,8.0,0.08791208791208792,1502.0,2024-11-09,Mobile,data analytics course,0.08791208791208792,2.18,2.38,27.08,27.08,593.35,6.93,187.75,8.79,40.0,10.83,Saturday,9
Data Analytics Course,94.0,5389.0,220.53,11.0,10.0,0.10638297872340426,1670.0,2024-11-27,Mobile,data analytics training,0.10638297872340426,1.74,2.35,22.05,22.05,657.27,7.57,167.0,10.64,90.91,20.05,Wednesday,27
Data Analytics Course,119.0,4653.0,224.68,0.0,0.0,0.0,1773.0,2024-11-14,Tablet,learn data analytics,0.03361344537815126,2.56,1.89,0.0,0.0,689.12,7.89,0.0,0.0,,0.0,Thursday,14
Data Analytics Course,198.0,3926.0,195.25,25.0,7.0,0.03535353535353535,1060.0,2024-12-11,Desktop,data analytics online,0.03535353535353535,5.04,0.99,27.89,27.89,442.89,5.43,151.43,3.54,28.0,7.81,Wednesday,11
Data Analytics Course,87.0,4154.0,232.88,13.0,3.0,0.034482758620689655,1099.0,2024-10-11,Desktop,online data analytics,0.034482758620689655,2.09,2.68,77.63,77.63,371.92,4.72,366.33,3.45,23.08,17.91,Friday,11
Data Analytics Course,101.0,3286.0,196.59,12.0,9.0,0.0891089108910891,1034.0,2024-02-11,Tablet,analytics for data,0.0891089108910891,3.07,1.95,21.84,21.84,425.97,5.26,114.89,8.91,75.0,16.38,Sunday,11
Data Analytics Course,142.0,4593.0,230.69,20.0,5.0,0.035211267605633804,1537.0,2024-11-22,Mobile,data analytics course,0.035211267605633804,3.09,1.62,46.14,46.14,566.26,6.66,307.4,3.52,25.0,11.53,Friday,22
Data Analytics Course,111.0,5689.0,195.94,12.0,4.0,0.036036036036036036,1377.0,2024-11-14,Desktop,analytics for data,0.036036036036036036,1.95,1.77,48.98,48.98,602.77,7.03,344.25,3.6,33.33,16.33,Thursday,14
Data Analytics Course,152.0,5040.0,238.61,30.0,9.0,0.05921052631578947,1795.0,2024-11-15,Desktop,data analytics course,0.05921052631578947,3.02,1.57,26.51,26.51,652.27,7.52,199.44,5.92,30.0,7.95,Friday,15
Data Analytics Course,89.0,3623.0,218.35,22.0,6.0,0.06741573033707865,1311.0,2024-01-11,Mobile,learn data analytics,0.06741573033707865,2.46,2.45,36.39,36.39,500.41,6.0,218.5,6.74,27.27,9.92,Thursday,11
Data Analytics Course,115.0,3999.0,216.67,16.0,6.0,0.05217391304347826,1777.0,2024-05-11,Mobile,data analytics course,0.05217391304347826,2.88,1.88,36.11,36.11,720.14,8.2,296.17,5.22,37.5,13.54,Saturday,11
Data Analytics Course,131.0,4320.0,223.08,30.0,7.0,0.05343511450381679,0.0,2024-04-11,Mobile,analytics for data,0.05343511450381679,3.03,1.7,31.87,31.87,-100.0,0.0,0.0,5.34,23.33,7.44,Thursday,11
Data Analytics Course,153.0,4027.0,182.11,10.0,5.0,0.032679738562091505,1332.0,2024-11-28,Tablet,learn data analytics,0.032679738562091505,3.8,1.19,36.42,36.42,631.43,7.31,266.4,3.27,50.0,18.21,Thursday,28
Data Analytics Course,108.0,108.0,208.9,10.0,0.0,0.0,1313.0,2024-11-29,Desktop,learn data analytics,0.0,100.0,1.93,0.0,0.0,528.53,6.29,0.0,0.0,0.0,20.89,Friday,29
Data Analytics Course,172.0,5712.0,204.06,28.0,7.0,0.040697674418604654,1407.0,2024-11-21,Tablet,analytics for data,0.040697674418604654,3.01,1.19,29.15,29.15,589.5,6.9,201.0,4.07,25.0,7.29,Thursday,21
Data Analytics Course,118.0,5514.0,237.88,27.0,9.0,0.07627118644067797,1401.0,2024-11-27,Mobile,analytics for data,0.07627118644067797,2.14,2.02,26.43,26.43,488.95,5.89,155.67,7.63,33.33,8.81,Wednesday,27
Data Analytics Course,90.0,3776.0,186.92,19.0,4.0,0.044444444444444446,1053.0,2024-11-15,Tablet,learn data analytics,0.044444444444444446,2.38,2.08,46.73,46.73,463.34,5.63,263.25,4.44,21.05,9.84,Friday,15
Data Analytics Course,97.0,3370.0,236.35,20.0,7.0,0.07216494845360824,0.0,2024-04-11,Mobile,data analytics course,0.07216494845360824,2.88,2.44,33.76,33.76,-100.0,0.0,0.0,7.22,35.0,11.82,Thursday,11
Data Analytics Course,149.0,3814.0,213.11,13.0,7.0,0.04697986577181208,1057.0,2024-06-11,Mobile,analytics for data,0.04697986577181208,3.91,1.43,30.44,30.44,395.99,4.96,151.0,4.7,53.85,16.39,Tuesday,11
Data Analytics Course,137.0,5434.0,182.57,10.0,7.0,0.051094890510948905,1852.0,2024-11-29,Desktop,online data analytics,0.051094890510948905,2.52,1.33,26.08,26.08,914.41,10.14,264.57,5.11,70.0,18.26,Friday,29
Data Analytics Course,172.0,4079.0,183.05,20.0,8.0,0.046511627906976744,1988.0,2024-11-28,Desktop,data analytics course,0.046511627906976744,4.22,1.06,22.88,22.88,986.04,10.86,248.5,4.65,40.0,9.15,Thursday,28
Data Analytics Course,116.0,4252.0,180.05,18.0,8.0,0.06896551724137931,1568.0,2024-11-17,Desktop,online data analytics,0.06896551724137931,2.73,1.55,22.51,22.51,770.87,8.71,196.0,6.9,44.44,10.0,Sunday,17
Data Analytics Course,187.0,4793.0,186.41,30.0,9.0,0.0481283422459893,1120.0,2024-03-11,Desktop,data analytics course,0.0481283422459893,3.9,1.0,20.71,20.71,500.83,6.01,124.44,4.81,30.0,6.21,Monday,11
Data Analytics Course,126.0,4140.0,193.49,19.0,0.0,0.0,1340.0,2024-11-19,Tablet,data analytics course,0.0,3.04,1.54,0.0,0.0,592.54,6.93,0.0,0.0,0.0,10.18,Tuesday,19
Data Analytics Course,123.0,5844.0,201.7,12.0,6.0,0.04878048780487805,1636.0,2024-11-10,Desktop,data analytics online,0.04878048780487805,2.1,1.64,33.62,33.62,711.11,8.11,272.67,4.88,50.0,16.81,Sunday,10
Data Analytics Course,132.0,5845.0,249.74,19.0,0.0,0.0,1067.0,2024-11-03,Mobile,analytics for data,0.0,2.26,1.89,0.0,0.0,327.24,4.27,0.0,0.0,0.0,13.14,Sunday,3
Data Analytics Course,118.0,3371.0,191.98,10.0,6.0,0.05084745762711865,1458.0,2024-11-13,Mobile,learn data analytics,0.05084745762711865,3.5,1.63,32.0,32.0,659.45,7.59,243.0,5.08,60.0,19.2,Wednesday,13
Data Analytics Course,92.0,4853.0,189.19,23.0,9.0,0.09782608695652174,1189.0,2024-11-18,Desktop,online data analytics,0.09782608695652174,1.9,2.06,21.02,21.02,528.47,6.28,132.11,9.78,39.13,8.23,Monday,18
Data Analytics Course,100.0,5781.0,202.96,30.0,7.0,0.07,1132.0,2024-11-18,Desktop,data analytics training,0.07,1.73,2.03,28.99,28.99,457.75,5.58,161.71,7.0,23.33,6.77,Monday,18
Data Analytics Course,100.0,5435.0,205.99,13.0,6.0,0.06,1607.0,2024-11-27,Tablet,analytics for data,0.06,1.84,2.06,34.33,34.33,680.13,7.8,267.83,6.0,46.15,15.85,Wednesday,27
Data Analytics Course,89.0,3915.0,207.63,10.0,7.0,0.07865168539325842,1454.0,2024-02-11,Desktop,data analytics course,0.07865168539325842,2.27,2.33,29.66,29.66,600.28,7.0,207.71,7.87,70.0,20.76,Sunday,11
Data Analytics Course,147.0,4231.0,186.73,20.0,5.0,0.034013605442176874,1271.0,2024-11-15,Desktop,learn data analytics,0.034013605442176874,3.47,1.27,37.35,37.35,580.66,6.81,254.2,3.4,25.0,9.34,Friday,15
Data Analytics Course,153.0,3225.0,240.34,20.0,8.0,0.05228758169934641,1313.0,2024-11-28,Tablet,data analytics online,0.05228758169934641,4.74,1.57,30.04,30.04,446.31,5.46,164.12,5.23,40.0,12.02,Thursday,28
Data Analytics Course,164.0,3996.0,202.56,19.0,10.0,0.06097560975609756,1880.0,2024-11-29,Desktop,data analytics online,0.06097560975609756,4.1,1.24,20.26,20.26,828.12,9.28,188.0,6.1,52.63,10.66,Friday,29
Data Analytics Course,124.0,5949.0,218.12,11.0,10.0,0.08064516129032258,1019.0,2024-11-06,Mobile,online data analytics,0.08064516129032258,2.08,1.76,21.81,21.81,367.17,4.67,101.9,8.06,90.91,19.83,Wednesday,6
Data Analytics Course,189.0,5740.0,231.73,28.0,5.0,0.026455026455026454,1306.0,2024-03-11,Tablet,online data analytics,0.026455026455026454,3.29,1.23,46.35,46.35,463.59,5.64,261.2,2.65,17.86,8.28,Monday,11
Data Analytics Course,142.0,5354.0,247.32,17.0,4.0,0.028169014084507043,1828.0,2024-01-11,Desktop,online data analytics,0.028169014084507043,2.65,1.74,61.83,61.83,639.12,7.39,457.0,2.82,23.53,14.55,Thursday,11
Data Analytics Course,127.0,4587.0,199.63,17.0,5.0,0.03937007874015748,1319.0,2024-11-27,Tablet,data analytics course,0.03937007874015748,2.77,1.57,39.93,39.93,560.72,6.61,263.8,3.94,29.41,11.74,Wednesday,27
Data Analytics Course,174.0,3957.0,181.56,12.0,3.0,0.017241379310344827,1385.0,2024-02-11,Desktop,data analytics training,0.017241379310344827,4.4,1.04,60.52,60.52,662.83,7.63,461.67,1.72,25.0,15.13,Sunday,11
Data Analytics Course,183.0,5971.0,207.43,10.0,7.0,0.03825136612021858,1325.0,2024-11-25,Tablet,online data analytics,0.03825136612021858,3.06,1.13,29.63,29.63,538.77,6.39,189.29,3.83,70.0,20.74,Monday,25
Data Analytics Course,190.0,3455.0,213.11,18.0,7.0,0.03684210526315789,1730.0,2024-11-13,Desktop,data analytics training,0.03684210526315789,5.5,1.12,30.44,30.44,711.79,8.12,247.14,3.68,38.89,11.84,Wednesday,13
Data Analytics Course,116.0,5748.0,188.91,11.0,7.0,0.0603448275862069,1368.0,2024-11-14,Desktop,data analytics online,0.0603448275862069,2.02,1.63,26.99,26.99,624.15,7.24,195.43,6.03,63.64,17.17,Thursday,14
Data Analytics Course,199.0,4387.0,206.92,20.0,9.0,0.04522613065326633,1054.0,2024-11-24,Mobile,data analytics training,0.04522613065326633,4.54,1.04,22.99,22.99,409.38,5.09,117.11,4.52,45.0,10.35,Sunday,24
Data Analytics Course,181.0,4103.0,0.0,24.0,8.0,0.04419889502762431,1103.0,2024-11-25,Mobile,data analytics online,0.04419889502762431,4.41,0.0,0.0,0.0,0.0,0.0,137.88,4.42,33.33,0.0,Monday,25
Data Analytics Course,197.0,3253.0,243.38,17.0,3.0,0.015228426395939087,1606.0,2024-11-22,Tablet,data analytics course,0.015228426395939087,6.06,1.24,81.13,81.13,559.87,6.6,535.33,1.52,17.65,14.32,Friday,22
Data Analytics Course,136.0,4492.0,205.0,10.0,4.0,0.029411764705882353,1319.0,2024-11-22,Tablet,online data analytics,0.029411764705882353,3.03,1.51,51.25,51.25,543.41,6.43,329.75,2.94,40.0,20.5,Friday,22
Data Analytics Course,128.0,3153.0,236.34,16.0,6.0,0.046875,1050.0,2024-09-11,Desktop,online data analytics,0.046875,4.06,1.85,39.39,39.39,344.28,4.44,175.0,4.69,37.5,14.77,Wednesday,11
Data Analytics Course,163.0,4794.0,204.35,26.0,3.0,0.018404907975460124,1978.0,2024-11-16,Tablet,data analytics online,0.018404907975460124,3.4,1.25,68.12,68.12,867.95,9.68,659.33,1.84,11.54,7.86,Saturday,16
Data Analytics Course,199.0,5210.0,212.53,30.0,10.0,0.05025125628140704,1749.0,2024-11-26,Mobile,analytics for data,0.05025125628140704,3.82,1.07,21.25,21.25,722.94,8.23,174.9,5.03,33.33,7.08,Tuesday,26
Data Analytics Course,169.0,5326.0,0.0,30.0,5.0,0.029585798816568046,1030.0,2024-11-25,Desktop,data analytics online,0.029585798816568046,3.17,0.0,0.0,0.0,0.0,0.0,206.0,2.96,16.67,0.0,Monday,25
Data Analytics Course,138.0,3961.0,247.45,13.0,3.0,0.021739130434782608,1601.0,2024-11-18,Mobile,data analytics course,0.021739130434782608,3.48,1.79,82.48,82.48,547.0,6.47,533.67,2.17,23.08,19.03,Monday,18
Data Analytics Course,0.0,5937.0,231.01,25.0,0.0,0.0,1448.0,2024-11-20,Tablet,online data analytics,4.0,0.0,0.0,0.0,0.0,526.81,6.27,0.0,,0.0,9.24,Wednesday,20
Data Analytics Course,154.0,4904.0,247.11,11.0,8.0,0.05194805194805195,0.0,2024-11-22,Tablet,learn data analytics,0.05194805194805195,3.14,1.6,30.89,30.89,-100.0,0.0,0.0,5.19,72.73,22.46,Friday,22
Data Analytics Course,105.0,3149.0,233.19,13.0,10.0,0.09523809523809523,1135.0,2024-09-11,Tablet,learn data analytics,0.09523809523809523,3.33,2.22,23.32,23.32,386.73,4.87,113.5,9.52,76.92,17.94,Wednesday,11
Data Analytics Course,89.0,5963.0,209.41,29.0,9.0,0.10112359550561797,1066.0,2024-11-18,Desktop,online data analytics,0.10112359550561797,1.49,2.35,23.27,23.27,409.05,5.09,118.44,10.11,31.03,7.22,Monday,18
Data Analytics Course,125.0,3808.0,191.42,29.0,7.0,0.056,1783.0,2024-10-11,Tablet,data analytics course,0.056,3.28,1.53,27.35,27.35,831.46,9.31,254.71,5.6,24.14,6.6,Friday,11
Data Analytics Course,175.0,3938.0,186.09,22.0,9.0,0.05142857142857143,1218.0,2024-05-11,Mobile,analytics for data,0.05142857142857143,4.44,1.06,20.68,20.68,554.52,6.55,135.33,5.14,40.91,8.46,Saturday,11
Data Analytics Course,175.0,5521.0,207.4,25.0,3.0,0.017142857142857144,1616.0,2024-11-04,Mobile,online data analytics,0.017142857142857144,3.17,1.19,69.13,69.13,679.17,7.79,538.67,1.71,12.0,8.3,Monday,4
Data Analytics Course,183.0,183.0,198.12,27.0,10.0,0.0546448087431694,0.0,2024-11-22,Mobile,data analytics course,0.0546448087431694,100.0,1.08,19.81,19.81,-100.0,0.0,0.0,5.46,37.04,7.34,Friday,22
Data Analytics Course,182.0,5466.0,206.3,26.0,4.0,0.02197802197802198,1816.0,2024-11-18,Tablet,data analytics course,0.02197802197802198,3.33,1.13,51.58,51.58,780.27,8.8,454.0,2.2,15.38,7.93,Monday,18
Data Analytics Course,0.0,4528.0,235.96,30.0,0.0,0.0,1926.0,2024-11-28,Mobile,data analytics training,4.0,0.0,0.0,0.0,0.0,716.24,8.16,0.0,,0.0,7.87,Thursday,28
Data Analytics Course,168.0,4904.0,220.19,23.0,6.0,0.03571428571428571,1870.0,2024-11-11,Desktop,learn data analytics,0.03571428571428571,3.43,1.31,36.7,36.7,749.27,8.49,311.67,3.57,26.09,9.57,Monday,11
Data Analytics Course,150.0,5057.0,220.26,24.0,5.0,0.03333333333333333,0.0,2024-11-01,Desktop,data analytics training,0.03333333333333333,2.97,1.47,44.05,44.05,-100.0,0.0,0.0,3.33,20.83,9.18,Friday,1
Data Analytics Course,152.0,3390.0,209.39,18.0,6.0,0.039473684210526314,1620.0,2024-04-11,Desktop,online data analytics,0.039473684210526314,4.48,1.38,34.9,34.9,673.68,7.74,270.0,3.95,33.33,11.63,Thursday,11
Data Analytics Course,113.0,3532.0,247.57,29.0,6.0,0.05309734513274336,1273.0,2024-11-20,Mobile,learn data analytics,0.05309734513274336,3.2,2.19,41.26,41.26,414.2,5.14,212.17,5.31,20.69,8.54,Wednesday,20
Data Analytics Course,93.0,3683.0,201.45,11.0,10.0,0.10752688172043011,1331.0,2024-11-14,Mobile,learn data analytics,0.10752688172043011,2.53,2.17,20.14,20.14,560.71,6.61,133.1,10.75,90.91,18.31,Thursday,14
Data Analytics Course,141.0,5031.0,189.92,23.0,5.0,0.03546099290780142,1093.0,2024-01-11,Desktop,data analytics online,0.03546099290780142,2.8,1.35,37.98,37.98,475.51,5.76,218.6,3.55,21.74,8.26,Thursday,11
Data Analytics Course,191.0,5660.0,192.49,21.0,5.0,0.02617801047120419,1023.0,2024-11-03,Mobile,data analytics course,0.02617801047120419,3.37,1.01,38.5,38.5,431.46,5.31,204.6,2.62,23.81,9.17,Sunday,3
Data Analytics Course,187.0,3450.0,234.31,18.0,9.0,0.0481283422459893,1609.0,2024-11-18,Tablet,online data analytics,0.0481283422459893,5.42,1.25,26.03,26.03,586.7,6.87,178.78,4.81,50.0,13.02,Monday,18
Data Analytics Course,118.0,4804.0,227.98,28.0,9.0,0.07627118644067797,1064.0,2024-11-28,Mobile,learn data analytics,0.07627118644067797,2.46,1.93,25.33,25.33,366.71,4.67,118.22,7.63,32.14,8.14,Thursday,28
Data Analytics Course,184.0,5983.0,242.62,25.0,6.0,0.03260869565217391,1538.0,2024-03-11,Desktop,data analytics course,0.03260869565217391,3.08,1.32,40.44,40.44,533.91,6.34,256.33,3.26,24.0,9.7,Monday,11
Data Analytics Course,167.0,5051.0,202.95,21.0,10.0,0.059880239520958084,1812.0,2024-10-11,Mobile,learn data analytics,0.059880239520958084,3.31,1.22,20.29,20.29,792.83,8.93,181.2,5.99,47.62,9.66,Friday,11
Data Analytics Course,162.0,3815.0,221.44,13.0,7.0,0.043209876543209874,1728.0,2024-11-21,Desktop,data analytics course,0.043209876543209874,4.25,1.37,31.63,31.63,680.35,7.8,246.86,4.32,53.85,17.03,Thursday,21
Data Analytics Course,125.0,5370.0,183.67,18.0,10.0,0.08,1815.0,2024-11-14,Tablet,data analytics course,0.08,2.33,1.47,18.37,18.37,888.19,9.88,181.5,8.0,55.56,10.2,Thursday,14
Data Analytics Course,102.0,4451.0,219.15,29.0,7.0,0.06862745098039216,1491.0,2024-11-29,Mobile,data analytics online,0.06862745098039216,2.29,2.15,31.31,31.31,580.36,6.8,213.0,6.86,24.14,7.56,Friday,29
Data Analytics Course,141.0,4243.0,190.94,24.0,6.0,0.0425531914893617,0.0,2024-11-22,Desktop,data analytics training,0.0425531914893617,3.32,1.35,31.82,31.82,-100.0,0.0,0.0,4.26,25.0,7.96,Friday,22
Data Analytics Course,121.0,3844.0,242.19,29.0,3.0,0.024793388429752067,1897.0,2024-10-11,Mobile,learn data analytics,0.024793388429752067,3.15,2.0,80.73,80.73,683.27,7.83,632.33,2.48,10.34,8.35,Friday,11
Data Analytics Course,142.0,4023.0,186.79,17.0,3.0,0.02112676056338028,1172.0,2024-11-23,Tablet,data analytics training,0.02112676056338028,3.53,1.32,62.26,62.26,527.44,6.27,390.67,2.11,17.65,10.99,Saturday,23
Data Analytics Course,150.0,4409.0,223.45,23.0,7.0,0.04666666666666667,1578.0,2024-11-13,Desktop,learn data analytics,0.04666666666666667,3.4,1.49,31.92,31.92,606.2,7.06,225.43,4.67,30.43,9.72,Wednesday,13
Data Analytics Course,117.0,3109.0,239.1,21.0,3.0,0.02564102564102564,0.0,2024-11-27,Tablet,data analytics course,0.02564102564102564,3.76,2.04,79.7,79.7,-100.0,0.0,0.0,2.56,14.29,11.39,Wednesday,27
Data Analytics Course,142.0,5613.0,180.45,11.0,9.0,0.06338028169014084,1978.0,2024-11-28,Mobile,data analytics training,0.06338028169014084,2.53,1.27,20.05,20.05,996.15,10.96,219.78,6.34,81.82,16.4,Thursday,28
Data Analytics Course,103.0,4821.0,214.54,30.0,6.0,0.05825242718446602,1408.0,2024-11-13,Tablet,data analytics online,0.05825242718446602,2.14,2.08,35.76,35.76,556.29,6.56,234.67,5.83,20.0,7.15,Wednesday,13
Data Analytics Course,187.0,3289.0,186.04,23.0,5.0,0.026737967914438502,1645.0,2024-06-11,Desktop,data analytics course,0.026737967914438502,5.69,0.99,37.21,37.21,784.22,8.84,329.0,2.67,21.74,8.09,Tuesday,11
Data Analytics Course,172.0,4441.0,209.18,17.0,10.0,0.05813953488372093,0.0,2024-11-29,Desktop,data analytics online,0.05813953488372093,3.87,1.22,20.92,20.92,-100.0,0.0,0.0,5.81,58.82,12.3,Friday,29
Data Analytics Course,105.0,3000.0,185.97,17.0,6.0,0.05714285714285714,1993.0,2024-11-29,Mobile,data analytics online,0.05714285714285714,3.5,1.77,31.0,31.0,971.68,10.72,332.17,5.71,35.29,10.94,Friday,29
Data Analytics Course,181.0,4156.0,245.68,22.0,10.0,0.055248618784530384,1336.0,2024-11-14,Mobile,learn data analytics,0.055248618784530384,4.36,1.36,24.57,24.57,443.8,5.44,133.6,5.52,45.45,11.17,Thursday,14
Data Analytics Course,172.0,5314.0,240.69,14.0,9.0,0.05232558139534884,1998.0,2024-11-23,Tablet,learn data analytics,0.05232558139534884,3.24,1.4,26.74,26.74,730.11,8.3,222.0,5.23,64.29,17.19,Saturday,23
Data Analytics Course,98.0,4655.0,182.99,21.0,10.0,0.10204081632653061,1918.0,2024-11-25,Desktop,data analytics course,0.10204081632653061,2.11,1.87,18.3,18.3,948.14,10.48,191.8,10.2,47.62,8.71,Monday,25
Data Analytics Course,92.0,3226.0,236.27,17.0,6.0,0.06521739130434782,1473.0,2024-11-10,Tablet,data analytics training,0.06521739130434782,2.85,2.57,39.38,39.38,523.44,6.23,245.5,6.52,35.29,13.9,Sunday,10
Data Analytics Course,102.0,5246.0,234.71,20.0,4.0,0.0392156862745098,1903.0,2024-11-25,Tablet,data analytics training,0.0392156862745098,1.94,2.3,58.68,58.68,710.79,8.11,475.75,3.92,20.0,11.74,Monday,25
Data Analytics Course,143.0,5545.0,246.64,26.0,9.0,0.06293706293706294,1105.0,2024-08-11,Mobile,learn data analytics,0.06293706293706294,2.58,1.72,27.4,27.4,348.02,4.48,122.78,6.29,34.62,9.49,Sunday,11
Data Analytics Course,111.0,4069.0,203.57,25.0,4.0,0.036036036036036036,1724.0,2024-07-11,Mobile,data analytics training,0.036036036036036036,2.73,1.83,50.89,50.89,746.88,8.47,431.0,3.6,16.0,8.14,Thursday,11
Data Analytics Course,116.0,4689.0,198.9,27.0,3.0,0.02586206896551724,1553.0,2024-11-24,Mobile,data analytics training,0.02586206896551724,2.47,1.71,66.3,66.3,680.79,7.81,517.67,2.59,11.11,7.37,Sunday,24
Data Analytics Course,148.0,3907.0,199.43,11.0,7.0,0.0472972972972973,1253.0,2024-11-20,Desktop,data analytics online,0.0472972972972973,3.79,1.35,28.49,28.49,528.29,6.28,179.0,4.73,63.64,18.13,Wednesday,20
Data Analytics Course,90.0,5137.0,219.64,21.0,7.0,0.07777777777777778,1958.0,2024-11-30,Mobile,online data analytics,0.07777777777777778,1.75,2.44,31.38,31.38,791.46,8.91,279.71,7.78,33.33,10.46,Saturday,30
Data Analytics Course,80.0,3836.0,209.37,20.0,7.0,0.0875,1937.0,2024-11-28,Tablet,online data analytics,0.0875,2.09,2.62,29.91,29.91,825.16,9.25,276.71,8.75,35.0,10.47,Thursday,28
Data Analytics Course,188.0,4727.0,245.59,12.0,6.0,0.031914893617021274,1321.0,2024-11-24,Mobile,learn data analytics,0.031914893617021274,3.98,1.31,40.93,40.93,437.89,5.38,220.17,3.19,50.0,20.47,Sunday,24
Data Analytics Course,114.0,3880.0,0.0,18.0,3.0,0.02631578947368421,1217.0,2024-11-18,Mobile,data analytics online,0.02631578947368421,2.94,0.0,0.0,0.0,0.0,0.0,405.67,2.63,16.67,0.0,Monday,18
